14-mar-2019,,,,,,,,,,,,,,,
iShares Core U.S. Aggregate Bond ETF,,,,,,,,,,,,,,,
Inception Date,22-sep-2003,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 58,433,398,759.14",,,,,,,,,,,,,,
Number of Securities,"7,203.00",,,,,,,,,,,,,,
Share,"543,200,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Nombre,Clase de activo,Peso (%),Precio,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Cupón (%),Plazo,YTM (%),Yield to Call (%),Yield to Worst (%),Duración,Par Value
TREASURY NOTE,Fixed Income,0.17,98.72,"99,226,977.90","99,226,977.90",Tesoro,BWSSM92,US912828K585,1.38,30-abr-2020,2.53,--,2.53,1.11,"100,000,000.00"
TREASURY NOTE,Fixed Income,0.17,98.70,"99,056,900.55","99,056,900.55",Tesoro,BDFFS95,US912828N480,1.75,31-dic-2020,2.49,--,2.49,1.75,"100,000,000.00"
TREASURY NOTE,Fixed Income,0.17,99.22,"98,477,117.01","98,477,117.01",Tesoro,B4WLSH1,US912828RC60,2.13,15-ago-2021,2.46,--,2.46,2.34,"99,088,000.00"
TREASURY BOND,Fixed Income,0.17,89.92,"97,568,261.90","97,568,261.90",Tesoro,BYZ2TS9,US912810RS96,2.50,15-may-2046,3.05,--,3.05,18.76,"107,517,000.00"
TREASURY NOTE,Fixed Income,0.17,96.95,"97,083,524.86","97,083,524.86",Tesoro,BDHC7H5,US912828S760,1.13,31-jul-2021,2.45,--,2.45,2.33,"100,000,000.00"
TREASURY NOTE,Fixed Income,0.16,98.28,"96,134,963.04","96,134,963.04",Tesoro,BYSVW95,US912828L658,1.38,30-sep-2020,2.51,--,2.51,1.51,"97,200,000.00"
TREASURY NOTE,Fixed Income,0.16,97.47,"95,762,568.72","95,762,568.72",Tesoro,BDHLRK5,US912828P386,1.75,31-ene-2023,2.44,--,2.44,3.72,"98,040,000.00"
TREASURY NOTE,Fixed Income,0.16,96.98,"95,002,739.50","95,002,739.50",Tesoro,BDR0D71,US912828T677,1.25,31-oct-2021,2.44,--,2.44,2.56,"97,500,000.00"
TREASURY NOTE,Fixed Income,0.16,99.08,"94,698,838.04","94,698,838.04",Tesoro,BK01CD9,US912828B907,2.00,28-feb-2021,2.48,--,2.48,1.91,"95,500,000.00"
TREASURY BOND,Fixed Income,0.16,110.03,"94,188,980.64","94,188,980.64",Tesoro,2915027,US912810EH78,7.88,15-feb-2021,2.51,--,2.51,1.80,"85,150,000.00"
TREASURY NOTE,Fixed Income,0.16,98.87,"93,742,765.23","93,742,765.23",Tesoro,BYSKX33,US912828XH83,1.63,30-jun-2020,2.51,--,2.51,1.27,"94,500,000.00"
TREASURY BOND,Fixed Income,0.16,110.52,"93,563,314.44","93,563,314.44",Tesoro,BJT0ZC0,US912810RE01,3.63,15-feb-2044,3.02,--,3.02,16.62,"84,450,000.00"
TREASURY NOTE,Fixed Income,0.16,98.58,"93,239,674.29","93,239,674.29",Tesoro,BDR7093,US912828U576,2.13,30-nov-2023,2.44,--,2.44,4.43,"94,000,000.00"
FNMA 30YR 2004 PRODUCTION,Fixed Income,0.16,107.65,"92,474,580.13","92,474,580.13",Hipotecas Respaldadas por Activos,--,--,5.50,01-sep-2034,3.61,--,3.61,3.05,"85,742,896.00"
TREASURY NOTE,Fixed Income,0.16,98.50,"91,297,424.97","91,297,424.97",Tesoro,BF2K392,US9128283C28,2.00,31-oct-2022,2.44,--,2.44,3.45,"92,000,000.00"
TREASURY NOTE,Fixed Income,0.15,99.21,"89,155,087.39","89,155,087.39",Tesoro,BQXKZK3,US912828F213,2.13,30-sep-2021,2.45,--,2.45,2.44,"89,000,000.00"
GNMA2 30YR 2017 PRODUCTION,Fixed Income,0.15,99.37,"89,147,967.50","89,147,967.50",Hipotecas Respaldadas por Activos,--,--,3.00,20-feb-2047,3.09,--,3.09,5.84,"89,564,049.00"
TREASURY NOTE,Fixed Income,0.15,98.10,"88,835,528.57","88,835,528.57",Tesoro,BF2W116,US9128283J70,2.13,30-nov-2024,2.48,--,2.48,5.31,"90,000,000.00"
TREASURY NOTE,Fixed Income,0.15,101.85,"87,681,943.82","87,681,943.82",Tesoro,BGMJP56,US9128285D82,2.88,30-sep-2023,2.44,--,2.44,4.20,"85,000,000.00"
TREASURY NOTE (OLD),Fixed Income,0.15,104.21,"87,137,295.02","87,137,295.02",Tesoro,BGRW840,US9128285M81,3.13,15-nov-2028,2.63,--,2.63,8.26,"82,800,000.00"
FGOLD 15YR TBA(REG B),Fixed Income,0.15,101.95,"86,729,982.42","86,729,982.42",Hipotecas Respaldadas por Activos,--,US02R0324480,3.50,15-abr-2019,2.98,--,2.98,2.65,"84,961,000.00"
FGOLD 30YR 4.5% LTV > 90 2018,Fixed Income,0.15,104.54,"85,472,251.31","85,472,251.31",Hipotecas Respaldadas por Activos,--,--,4.50,01-dic-2048,3.29,--,3.29,2.07,"81,635,697.00"
TREASURY NOTE,Fixed Income,0.15,98.82,"85,021,441.94","85,021,441.94",Tesoro,BWFRBR3,US912828J843,1.38,31-mar-2020,2.53,--,2.53,1.03,"85,500,000.00"
FHLMC REFERENCE NOTE MTN,Fixed Income,0.15,99.72,"84,894,268.75","84,894,268.75",Agencia,B78Q8B5,US3137EADB22,2.38,13-ene-2022,2.48,--,2.48,2.72,"84,793,000.00"
TREASURY NOTE,Fixed Income,0.15,99.16,"84,653,643.78","84,653,643.78",Tesoro,BTL1KT3,US912828G872,2.13,31-dic-2021,2.44,--,2.44,2.69,"85,000,000.00"
TREASURY BOND,Fixed Income,0.14,128.46,"81,976,544.56","81,976,544.56",Tesoro,2094937,US912810FA17,6.38,15-ago-2027,2.59,--,2.59,6.77,"63,580,000.00"
FHLMC REFERENCE NOTE,Fixed Income,0.14,134.58,"79,563,700.93","79,563,700.93",Agencia,7322105,US3134A4KX12,6.25,15-jul-2032,3.07,--,3.07,9.64,"58,673,000.00"
TREASURY NOTE,Fixed Income,0.14,98.75,"79,294,206.59","79,294,206.59",Tesoro,BF0NCN0,US912828XU94,1.50,15-jun-2020,2.52,--,2.52,1.23,"80,000,000.00"
TREASURY NOTE,Fixed Income,0.14,97.40,"79,282,151.93","79,282,151.93",Tesoro,BVJF875,US912828H862,1.50,31-ene-2022,2.44,--,2.44,2.79,"81,250,000.00"
FGOLD 15YR 2015 PRODUCTION,Fixed Income,0.13,98.73,"78,417,108.93","78,417,108.93",Hipotecas Respaldadas por Activos,--,--,2.50,01-ene-2030,2.83,--,2.83,4.07,"79,350,358.00"
TREASURY BOND,Fixed Income,0.13,121.87,"78,241,508.52","78,241,508.52",Tesoro,2888163,US912810EW46,6.00,15-feb-2026,2.54,--,2.54,5.80,"63,968,000.00"
FNMA 30YR 4% HLB 150K 2016,Fixed Income,0.13,103.61,"78,004,629.35","78,004,629.35",Hipotecas Respaldadas por Activos,--,--,4.00,01-jun-2047,3.36,--,3.36,3.08,"75,181,224.00"
TREASURY BOND,Fixed Income,0.13,96.95,"76,704,725.75","76,704,725.75",Tesoro,BZ1BP67,US912810RU43,2.88,15-nov-2046,3.04,--,3.04,18.44,"78,350,000.00"
FNMA 30YR TBA(REG A),Fixed Income,0.13,106.18,"76,398,318.30","76,398,318.30",Hipotecas Respaldadas por Activos,--,US01F0526495,5.50,10-abr-2019,3.91,--,3.91,3.05,"71,860,000.00"
GNMA2 30YR 2017 PRODUCTION,Fixed Income,0.13,104.49,"75,620,302.55","75,620,302.55",Hipotecas Respaldadas por Activos,--,--,5.00,20-may-2048,3.37,--,3.37,0.71,"72,243,459.00"
GNMA2 30YR 2015 PRODUCTION,Fixed Income,0.13,103.31,"75,402,793.67","75,402,793.67",Hipotecas Respaldadas por Activos,--,--,4.00,20-mar-2046,3.28,--,3.28,2.97,"72,886,642.00"
GNMA2 30YR TBA(REG C),Fixed Income,0.13,104.20,"74,910,023.22","74,910,023.22",Hipotecas Respaldadas por Activos,--,US21H0506491,5.00,17-abr-2019,3.16,--,3.16,0.80,"71,739,000.00"
TREASURY NOTE,Fixed Income,0.13,98.93,"74,004,060.00","74,004,060.00",Tesoro,BQ717J5,US912828D721,2.00,31-ago-2021,2.45,--,2.45,2.39,"74,750,000.00"
TREASURY NOTE,Fixed Income,0.13,98.87,"73,710,165.30","73,710,165.30",Tesoro,BRYG9Z0,US912828F965,2.00,31-oct-2021,2.45,--,2.45,2.53,"74,000,000.00"
TREASURY NOTE,Fixed Income,0.12,98.19,"72,249,115.82","72,249,115.82",Tesoro,BYRLCJ6,US912828L997,1.38,31-oct-2020,2.51,--,2.51,1.60,"73,200,000.00"
TREASURY NOTE,Fixed Income,0.12,101.43,"72,090,289.89","72,090,289.89",Tesoro,BYZMK08,US9128283Z13,2.75,28-feb-2025,2.49,--,2.49,5.47,"71,000,000.00"
FGOLD 30YR 3.5% 100% NY 2015,Fixed Income,0.12,101.15,"71,567,450.21","71,567,450.21",Hipotecas Respaldadas por Activos,--,--,3.50,01-sep-2047,3.36,--,3.36,4.32,"70,662,238.00"
FNMA 30YR 3.5% LTV > 90 2016,Fixed Income,0.12,100.61,"71,151,851.65","71,151,851.65",Hipotecas Respaldadas por Activos,--,--,3.50,01-jul-2046,3.39,--,3.39,4.25,"70,629,488.00"
FNMA 30YR 3.5% HLB 150K 2016,Fixed Income,0.12,101.23,"70,763,849.39","70,763,849.39",Hipotecas Respaldadas por Activos,--,--,3.50,01-dic-2046,3.30,--,3.30,4.16,"69,815,512.00"
TREASURY NOTE,Fixed Income,0.12,99.11,"70,641,326.81","70,641,326.81",Tesoro,BDFX3V6,US912828W630,1.63,15-mar-2020,2.53,--,2.53,0.98,"70,700,000.00"
FGOLD 30YR 3% HLB 150K 2016,Fixed Income,0.12,98.72,"69,607,761.61","69,607,761.61",Hipotecas Respaldadas por Activos,--,--,3.00,01-dic-2046,3.19,--,3.19,5.81,"70,436,495.00"
TREASURY NOTE,Fixed Income,0.12,96.44,"69,481,011.85","69,481,011.85",Tesoro,BDR0DB5,US912828T917,1.63,31-oct-2023,2.44,--,2.44,4.40,"71,600,000.00"
FNMA 30YR 4% SHLB 175K 2017,Fixed Income,0.12,103.40,"69,238,652.01","69,238,652.01",Hipotecas Respaldadas por Activos,--,--,4.00,01-sep-2047,3.40,--,3.40,3.08,"66,867,685.00"
TREASURY NOTE,Fixed Income,0.12,98.68,"69,241,432.04","69,241,432.04",Tesoro,BDCSGC6,US9128282J89,1.50,15-jul-2020,2.51,--,2.51,1.31,"70,000,000.00"
TREASURY NOTE,Fixed Income,0.12,97.63,"68,734,134.62","68,734,134.62",Tesoro,BD2MXC7,US912828Q376,1.25,31-mar-2021,2.45,--,2.45,1.99,"70,000,000.00"
TREASURY NOTE,Fixed Income,0.12,98.63,"68,320,218.29","68,320,218.29",Tesoro,BF7MHS0,US9128282Z22,1.63,15-oct-2020,2.51,--,2.51,1.55,"68,800,000.00"
GNMA2 30YR TBA(REG C),Fixed Income,0.12,101.24,"67,736,755.88","67,736,755.88",Hipotecas Respaldadas por Activos,--,US21H0326478,3.50,17-abr-2019,3.26,--,3.26,4.53,"66,807,098.00"
TREASURY NOTE,Fixed Income,0.12,101.39,"67,707,032.06","67,707,032.06",Tesoro,BG0MNF3,US9128284Z04,2.75,31-ago-2025,2.51,--,2.51,5.90,"66,708,000.00"
FNMA 30YR 3.5% MLB 110K 2017,Fixed Income,0.11,101.36,"66,895,112.54","66,895,112.54",Hipotecas Respaldadas por Activos,--,--,3.50,01-feb-2048,3.29,--,3.29,4.25,"65,917,480.00"
FNMA 30YR 2013 PRODUCTION,Fixed Income,0.11,103.23,"66,817,945.25","66,817,945.25",Hipotecas Respaldadas por Activos,--,--,4.00,01-oct-2044,3.40,--,3.40,3.08,"64,638,875.00"
TREASURY BOND,Fixed Income,0.11,126.33,"66,520,277.56","66,520,277.56",Tesoro,2891387,US912810ES34,7.50,15-nov-2024,2.49,--,2.49,4.70,"51,650,000.00"
GNMA2 30YR TBA(REG C),Fixed Income,0.11,99.30,"65,194,175.33","65,194,175.33",Hipotecas Respaldadas por Activos,--,US21H0306413,3.00,17-abr-2019,3.11,--,3.11,5.82,"65,564,000.00"
TREASURY NOTE,Fixed Income,0.11,100.25,"64,885,281.13","64,885,281.13",Tesoro,BYZNTG0,US9128284D91,2.50,31-mar-2023,2.43,--,2.43,3.79,"64,000,000.00"
GNMA2 30YR 2014 PRODUCTION,Fixed Income,0.11,101.84,"64,182,901.66","64,182,901.66",Hipotecas Respaldadas por Activos,--,--,3.50,20-ago-2044,3.15,--,3.15,4.56,"62,942,192.00"
TREASURY NOTE,Fixed Income,0.11,96.85,"64,145,018.88","64,145,018.88",Tesoro,BZ1N790,US9128282F67,1.13,31-ago-2021,2.45,--,2.45,2.41,"66,200,000.00"
TREASURY NOTE,Fixed Income,0.11,97.70,"63,962,709.33","63,962,709.33",Tesoro,BF1TTF8,US912828XX34,2.00,30-jun-2024,2.47,--,2.47,4.97,"65,200,000.00"
FNMA 30YR 3.5% HLB 150K 2017,Fixed Income,0.11,101.17,"63,215,764.35","63,215,764.35",Hipotecas Respaldadas por Activos,--,--,3.50,01-mar-2048,3.31,--,3.31,4.25,"62,405,731.00"
TREASURY BOND,Fixed Income,0.11,125.03,"62,944,332.82","62,944,332.82",Tesoro,B43HGR4,US912810QC53,4.50,15-ago-2039,2.87,--,2.87,14.04,"50,207,000.00"
FNMA 30YR 2010 PRODUCTION,Fixed Income,0.11,106.61,"62,475,376.75","62,475,376.75",Hipotecas Respaldadas por Activos,--,--,5.00,01-abr-2040,3.58,--,3.58,1.70,"58,500,252.00"
TREASURY NOTE,Fixed Income,0.11,95.43,"62,435,283.93","62,435,283.93",Tesoro,BDQPS83,US912828T263,1.38,30-sep-2023,2.44,--,2.44,4.34,"65,000,000.00"
FGOLD 30YR 3.5% SHLB 175K 2015,Fixed Income,0.11,101.24,"62,208,658.58","62,208,658.58",Hipotecas Respaldadas por Activos,--,--,3.50,01-ago-2047,3.30,--,3.30,4.32,"61,367,324.00"
TREASURY NOTE,Fixed Income,0.10,98.88,"61,024,886.59","61,024,886.59",Tesoro,B425464,US912828RR30,2.00,15-nov-2021,2.43,--,2.43,2.57,"61,306,000.00"
TREASURY BOND,Fixed Income,0.10,122.96,"60,869,809.29","60,869,809.29",Tesoro,B59RHH2,US912810QD37,4.38,15-nov-2039,2.89,--,2.89,14.10,"48,933,000.00"
FNMA 30YR 2018 PRODUCTION,Fixed Income,0.10,105.08,"60,704,358.12","60,704,358.12",Hipotecas Respaldadas por Activos,--,--,5.00,01-abr-2048,3.54,--,3.54,1.70,"57,699,759.00"
TREASURY BOND,Fixed Income,0.10,115.04,"60,566,712.96","60,566,712.96",Tesoro,B50PG34,US912810QK79,3.88,15-ago-2040,2.93,--,2.93,14.90,"52,516,000.00"
FNMA 30YR 2015 PRODUCTION,Fixed Income,0.10,102.76,"60,418,229.71","60,418,229.71",Hipotecas Respaldadas por Activos,--,--,4.00,01-ago-2046,3.48,--,3.48,3.08,"58,715,627.00"
FNMA 30YR 2012 PRODUCTION,Fixed Income,0.10,98.96,"60,128,283.55","60,128,283.55",Hipotecas Respaldadas por Activos,--,--,3.00,01-dic-2042,3.15,--,3.15,5.75,"60,690,935.00"
FNMA 30YR 2013 PRODUCTION,Fixed Income,0.10,98.88,"59,826,166.64","59,826,166.64",Hipotecas Respaldadas por Activos,--,--,3.00,01-ago-2043,3.16,--,3.16,5.75,"60,439,242.00"
FNMA 30YR 2012 PRODUCTION,Fixed Income,0.10,101.27,"59,442,519.76","59,442,519.76",Hipotecas Respaldadas por Activos,--,--,3.50,01-oct-2045,3.27,--,3.27,4.25,"58,623,150.00"
FGOLD 30YR 2015 PRODUCTION,Fixed Income,0.10,98.83,"58,754,575.56","58,754,575.56",Hipotecas Respaldadas por Activos,--,--,3.00,01-nov-2046,3.17,--,3.17,5.81,"59,382,910.00"
TREASURY BOND,Fixed Income,0.10,94.28,"58,539,393.40","58,539,393.40",Tesoro,BF92XY6,US912810RZ30,2.75,15-nov-2047,3.05,--,3.05,19.01,"61,500,000.00"
TREASURY NOTE,Fixed Income,0.10,97.10,"58,397,318.78","58,397,318.78",Tesoro,BD59XF8,US912828S273,1.13,30-jun-2021,2.43,--,2.43,2.24,"60,000,000.00"
FGOLD 30YR 2016 PRODUCTION,Fixed Income,0.10,102.78,"57,953,948.88","57,953,948.88",Hipotecas Respaldadas por Activos,--,--,4.00,01-feb-2047,3.50,--,3.50,3.10,"56,331,708.00"
TREASURY NOTE,Fixed Income,0.10,98.79,"57,575,059.44","57,575,059.44",Tesoro,BG4KTN3,US912828WC06,1.75,31-oct-2020,2.51,--,2.51,1.59,"57,900,000.00"
TREASURY BOND,Fixed Income,0.10,127.17,"57,085,765.95","57,085,765.95",Tesoro,2124555,US912810FB99,6.13,15-nov-2027,2.60,--,2.60,6.89,"44,189,000.00"
FNMA 30YR 2018 PRODUCTION,Fixed Income,0.10,103.84,"56,588,413.20","56,588,413.20",Hipotecas Respaldadas por Activos,--,--,4.50,01-may-2048,3.28,--,3.28,2.16,"54,409,582.00"
FGOLD 30YR 2015 PRODUCTION,Fixed Income,0.10,102.86,"56,140,615.12","56,140,615.12",Hipotecas Respaldadas por Activos,--,--,4.00,01-oct-2046,3.48,--,3.48,3.10,"54,501,089.00"
FGOLD 30YR 4% SHLB 200K 2018,Fixed Income,0.09,103.21,"55,319,540.60","55,319,540.60",Hipotecas Respaldadas por Activos,--,--,4.00,01-dic-2048,3.42,--,3.42,3.73,"53,525,636.00"
TREASURY BOND,Fixed Income,0.09,131.49,"54,888,636.20","54,888,636.20",Tesoro,2480150,US912810FJ26,6.13,15-ago-2029,2.65,--,2.65,8.08,"41,600,000.00"
TREASURY BOND,Fixed Income,0.09,95.70,"54,685,690.24","54,685,690.24",Tesoro,B75JF50,US912810QX90,2.75,15-ago-2042,3.01,--,3.01,16.85,"57,023,000.00"
TREASURY NOTE,Fixed Income,0.09,97.32,"54,534,939.57","54,534,939.57",Tesoro,BZ7PDQ9,US9128282S88,1.63,31-ago-2022,2.44,--,2.44,3.34,"56,000,000.00"
FNMA 30YR 2010 PRODUCTION,Fixed Income,0.09,104.98,"54,403,905.82","54,403,905.82",Hipotecas Respaldadas por Activos,--,--,4.50,01-dic-2040,3.50,--,3.50,2.16,"51,745,186.00"
TREASURY BOND (2OLD),Fixed Income,0.09,99.06,"53,859,268.12","53,859,268.12",Tesoro,BFZLQN7,US912810SD19,3.00,15-ago-2048,3.05,--,3.05,19.10,"54,250,000.00"
FNMA 30YR 4.5% SHLB 175K 2018,Fixed Income,0.09,105.15,"53,772,904.87","53,772,904.87",Hipotecas Respaldadas por Activos,--,--,4.50,01-oct-2048,3.44,--,3.44,2.16,"51,062,434.00"
TREASURY BOND,Fixed Income,0.09,127.33,"53,664,378.37","53,664,378.37",Tesoro,2941572,US912810EY02,6.50,15-nov-2026,2.55,--,2.55,6.18,"41,450,000.00"
FGOLD 30YR 4% LTV > 90 2018,Fixed Income,0.09,102.62,"53,101,136.16","53,101,136.16",Hipotecas Respaldadas por Activos,--,--,4.00,01-ene-2049,3.46,--,3.46,3.10,"51,673,351.00"
FGOLD 30YR 2012 PRODUCTION,Fixed Income,0.09,101.38,"51,824,356.93","51,824,356.93",Hipotecas Respaldadas por Activos,--,--,3.50,01-ago-2046,3.28,--,3.28,4.32,"51,057,228.00"
FNMA 30YR 4% LTV > 90 2018,Fixed Income,0.09,102.51,"51,815,555.57","51,815,555.57",Hipotecas Respaldadas por Activos,--,--,4.00,01-sep-2048,3.45,--,3.45,3.08,"50,476,027.00"
FNMA 30YR 3% HLB 150K 2016,Fixed Income,0.09,98.61,"51,349,861.56","51,349,861.56",Hipotecas Respaldadas por Activos,--,--,3.00,01-dic-2046,3.20,--,3.20,5.75,"52,018,836.00"
GNMA 30YR PLATINUM,Fixed Income,0.09,101.50,"51,267,333.67","51,267,333.67",Hipotecas Respaldadas por Activos,--,US3622A25T59,3.50,15-dic-2047,3.19,--,3.19,4.41,"50,445,290.00"
FNMA 15YR 2015 PRODUCTION,Fixed Income,0.09,98.66,"50,407,131.99","50,407,131.99",Hipotecas Respaldadas por Activos,--,--,2.50,01-ago-2030,2.83,--,2.83,4.07,"51,042,769.00"
TREASURY BOND,Fixed Income,0.09,123.07,"50,305,044.25","50,305,044.25",Tesoro,B3TCBS2,US912810QH41,4.38,15-may-2040,2.91,--,2.91,14.32,"40,403,000.00"
TREASURY NOTE,Fixed Income,0.09,99.79,"50,133,968.23","50,133,968.23",Tesoro,BHBXYP9,US912828A834,2.38,31-dic-2020,2.49,--,2.49,1.74,"50,000,000.00"
FNMA 30YR 2011 PRODUCTION,Fixed Income,0.09,103.38,"49,833,766.03","49,833,766.03",Hipotecas Respaldadas por Activos,--,--,4.00,01-feb-2045,3.37,--,3.37,3.08,"48,135,849.00"
TREASURY BOND,Fixed Income,0.09,128.27,"49,577,779.42","49,577,779.42",Tesoro,2942434,US912810EX29,6.75,15-ago-2026,2.55,--,2.55,6.06,"38,500,000.00"
TREASURY NOTE,Fixed Income,0.08,97.94,"49,390,633.74","49,390,633.74",Tesoro,B83QTP8,US912828SV33,1.75,15-may-2022,2.43,--,2.43,3.04,"50,135,000.00"
TREASURY BOND,Fixed Income,0.08,117.35,"49,391,897.09","49,391,897.09",Tesoro,2912299,US912810EP94,7.13,15-feb-2023,2.46,--,2.46,3.48,"41,900,000.00"
FNMA 30YR 4% FICO <660 2014,Fixed Income,0.08,102.99,"48,410,194.62","48,410,194.62",Hipotecas Respaldadas por Activos,--,--,4.00,01-jun-2046,3.38,--,3.38,3.08,"46,939,827.00"
FGOLD 15YR 2016 PRODUCTION,Fixed Income,0.08,100.36,"48,381,184.52","48,381,184.52",Hipotecas Respaldadas por Activos,--,--,3.00,01-feb-2031,2.90,--,2.90,3.67,"48,156,581.00"
FNMA 15YR 2018 PRODUCTION,Fixed Income,0.08,103.02,"47,597,548.07","47,597,548.07",Hipotecas Respaldadas por Activos,--,--,4.00,01-jul-2033,2.58,--,2.58,2.02,"46,138,848.00"
GNMA2 30YR PLATINUM,Fixed Income,0.08,101.27,"47,560,518.53","47,560,518.53",Hipotecas Respaldadas por Activos,--,US3622A26S67,3.50,20-abr-2048,3.30,--,3.30,5.63,"46,905,686.00"
FGOLD 15YR 2015 PRODUCTION,Fixed Income,0.08,100.43,"47,402,734.46","47,402,734.46",Hipotecas Respaldadas por Activos,--,--,3.00,01-may-2030,2.87,--,2.87,3.67,"47,148,452.00"
TREASURY NOTE,Fixed Income,0.08,100.14,"47,292,801.99","47,292,801.99",Tesoro,B55QYC7,US912828NT32,2.63,15-ago-2020,2.52,--,2.52,1.39,"47,135,000.00"
FNMA 30YR 3.5% MLB 110K 2016,Fixed Income,0.08,101.42,"46,980,063.73","46,980,063.73",Hipotecas Respaldadas por Activos,--,--,3.50,01-dic-2046,3.27,--,3.27,4.25,"46,265,967.00"
FGOLD 30YR 2015 PRODUCTION,Fixed Income,0.08,100.89,"46,910,691.68","46,910,691.68",Hipotecas Respaldadas por Activos,--,--,3.50,01-oct-2046,3.36,--,3.36,4.32,"46,439,163.00"
FNMA BENCHMARK NOTE,Fixed Income,0.08,98.72,"46,719,668.33","46,719,668.33",Agencia,BZ7P938,US3135G0S387,2.00,05-ene-2022,2.47,--,2.47,2.71,"47,140,000.00"
TREASURY BOND,Fixed Income,0.08,100.04,"46,522,099.00","46,522,099.00",Tesoro,BYQLTY1,US912810QW18,3.00,15-may-2042,3.00,--,3.00,16.34,"46,050,000.00"
FGOLD 30YR 2018 PRODUCTION,Fixed Income,0.08,105.45,"46,149,888.58","46,149,888.58",Hipotecas Respaldadas por Activos,--,--,5.00,01-abr-2048,3.57,--,3.57,1.39,"43,688,084.00"
FNMA 15YR 2.5% HLB 150K 2016,Fixed Income,0.08,98.48,"45,858,927.76","45,858,927.76",Hipotecas Respaldadas por Activos,--,--,2.50,01-feb-2032,2.85,--,2.85,4.07,"46,522,141.00"
TREASURY BOND,Fixed Income,0.08,101.50,"45,267,559.68","45,267,559.68",Tesoro,BD59D47,US912810SC36,3.13,15-may-2048,3.05,--,3.05,18.70,"44,150,000.00"
TREASURY BOND,Fixed Income,0.08,123.21,"44,809,778.04","44,809,778.04",Tesoro,BW4Q3Q4,US912810QQ40,4.38,15-may-2041,2.94,--,2.94,14.75,"35,949,000.00"
TREASURY NOTE,Fixed Income,0.08,96.75,"44,719,031.43","44,719,031.43",Tesoro,BD2C5L0,US912828R697,1.63,31-may-2023,2.44,--,2.44,4.02,"46,000,000.00"
TREASURY BOND,Fixed Income,0.08,101.87,"44,617,298.01","44,617,298.01",Tesoro,B89T3Q0,US912810QZ49,3.13,15-feb-2043,3.01,--,3.01,16.67,"43,700,000.00"
FNMA 15YR 2013 PRODUCTION,Fixed Income,0.07,99.01,"43,486,328.64","43,486,328.64",Hipotecas Respaldadas por Activos,--,--,2.50,01-ene-2028,2.77,--,2.77,4.07,"43,882,231.00"
TREASURY BOND,Fixed Income,0.07,111.80,"43,442,475.19","43,442,475.19",Tesoro,2931175,US912810EJ35,8.13,15-may-2021,2.50,--,2.50,1.98,"37,950,000.00"
TREASURY BOND,Fixed Income,0.07,102.44,"43,354,046.90","43,354,046.90",Tesoro,B6ZKRY9,US912810QT88,3.13,15-nov-2041,2.98,--,2.98,15.99,"41,900,000.00"
TREASURY BOND,Fixed Income,0.07,102.26,"43,356,532.48","43,356,532.48",Tesoro,B7FRYY6,US912810QU51,3.13,15-feb-2042,2.99,--,2.99,16.23,"42,300,000.00"
TREASURY NOTE,Fixed Income,0.07,98.21,"42,246,168.00","42,246,168.00",Tesoro,BYPFJZ5,US912828U659,1.75,30-nov-2021,2.44,--,2.44,2.62,"42,800,000.00"
FNMA 15YR TBA(REG B),Fixed Income,0.07,102.70,"42,067,104.22","42,067,104.22",Hipotecas Respaldadas por Activos,--,US01F0404461,4.00,15-abr-2019,2.56,--,2.56,1.97,"40,900,000.00"
FNMA 15YR 3.5% MLB 110K 2017,Fixed Income,0.07,102.02,"42,057,907.07","42,057,907.07",Hipotecas Respaldadas por Activos,--,--,3.50,01-oct-2032,2.97,--,2.97,2.75,"41,173,800.00"
GNMA2 30YR 2014 PRODUCTION,Fixed Income,0.07,99.81,"41,901,725.78","41,901,725.78",Hipotecas Respaldadas por Activos,--,--,3.00,20-ago-2044,3.02,--,3.02,5.84,"41,935,776.00"
TREASURY NOTE,Fixed Income,0.07,101.34,"41,673,841.45","41,673,841.45",Tesoro,BGJ3N57,US912828WE61,2.75,15-nov-2023,2.44,--,2.44,4.33,"40,760,000.00"
FGOLD 30YR 3.5% MLB 110K 2017,Fixed Income,0.07,101.43,"41,340,745.11","41,340,745.11",Hipotecas Respaldadas por Activos,--,--,3.50,01-abr-2048,3.29,--,3.29,4.32,"40,706,479.00"
TREASURY NOTE,Fixed Income,0.07,102.11,"41,172,971.43","41,172,971.43",Tesoro,BF50TQ8,US9128284R87,2.88,31-may-2025,2.51,--,2.51,5.63,"40,000,000.00"
TREASURY BOND,Fixed Income,0.07,128.95,"41,162,279.29","41,162,279.29",Tesoro,2894999,US912810EZ76,6.63,15-feb-2027,2.57,--,2.57,6.41,"31,800,000.00"
TREASURY BOND,Fixed Income,0.07,112.83,"40,718,410.61","40,718,410.61",Tesoro,B459474,US912810QS06,3.75,15-ago-2041,2.96,--,2.96,15.44,"36,000,000.00"
FNMA 15YR TBA(REG B),Fixed Income,0.07,101.85,"40,371,262.46","40,371,262.46",Hipotecas Respaldadas por Activos,--,US01F0324438,3.50,15-abr-2019,2.98,--,2.98,2.71,"39,587,000.00"
